Product ID (DO NOT EDIT),Product Name (English),Product Name (Traditional Chinese),Product Summary (English),Product Summary (Traditional Chinese),SEO Title (English),SEO Title (Traditional Chinese),SEO Description (English),SEO Description (Traditional Chinese),SEO Keywords,Hidden Product,Preorder Product,Preorder Note (English),Preorder Note (Traditional Chinese),Status,Brand,Hide Price,Regular Price,Sale Price,Product Retail Store Price,Member Price,Bronze Member Price,Silver Member Price,Gold Member Price,Unlimited Quantity,Same Price,Product Cost,SKU,Quantity (DO NOT EDIT),Update Quantity (e.g. +5 or -8),Weight(KG),Supplier,Product Tag,Variant ID (DO NOT EDIT),Variant (English) (DO NOT EDIT),Variant (Traditional Chinese) (DO NOT EDIT),Variant Quantity (DO NOT EDIT),Update Variant Quantity (e.g. +5 or -8),Variant Price,Variant Sale Price,Variant Retail Store Price,Variant Member Price,Variant Bronze Member Price,Variant Silver Member Price,Variant Gold Member Price,Variant Cost,Variant Weight(KG),Variant SKU,Location ID,MPN,Barcode,SL_STOCK_ID(DO NOT EDIT),Warehouse(DO NOT EDIT),SL_KEY0(DO NOT EDIT),SL_KEY1(DO NOT EDIT)
商品編號 （切勿更改),商品名稱 (英文),商品名稱 (繁體中文),商品摘要 (英文),商品摘要 (繁體中文),SEO標題 (英文),SEO標題 (繁體中文),SEO簡介 (英文),SEO簡介 (繁體中文),SEO關鍵字,隱藏商品,預購商品,預購提示 (英文),預購提示 (繁體中文),上架狀態,商品品牌,隱藏價格,商品原價,商品特價,實體店價格,商品會員價,銅級會員價,銀級會員價,金級會員價,無限數量,價格一致,商品成本,商品貨號,數量 (參考用，請勿修改),增減數量 (例: +5 或 -8),重量(公斤),供應商,商品管理標籤,款式編號 （切勿更改),款式 (英文) (勿更改),款式 (繁體中文) (勿更改),款式數量 (參考用，請勿修改),增減款式數量 (例: +5 或 -8),款式價格,款式特價,款式實體店價格,款式會員價,款式銅級會員價,款式銀級會員價,款式金級會員價,款式成本,款式重量(KG),款式貨號,儲位編號,製造編號,商品條碼編號,庫存參照值(切勿更改),出貨倉庫(參考用，請勿修改),商品名稱參照值0(切勿更改),商品名稱參照值1(切勿更改)
632ae5b7f62dcf0031c0c4c6,SN-507 Transparent Skirt Student Suit White,SN-507 透視短裙學生套裝 白色,,"1套3件
- 學生套裝
- 長襪

尺寸: 均碼",SN-507 Transparent Skirt Student Suit White,SN-507 透視短裙學生套裝 白色,,SN-507 透視短裙學生套裝 白色 大小：一個尺寸適合所有人,"SN-507 透視短裙學生套裝 白色, 短裙學生裝,  性感學生制服誘惑套裝, 情趣內衣, 學生情趣內衣",N,N,,,Y,,N,155,0,,0,0,0,0,N,,64,,3,+0,1,,,,,,,,,,,,,,,,,,,,98000153,632ae5b7f62dcf0031c0c4cc,Primary,9b84b548ad89f6cdaf6625db4ccb6666,4e6e12cb1e35902097c5ad42616e5d09
632ae949c759de0031693e1f,SN-056 Open Crotch Bikini with Nightgown (White),SN-056 開襠比堅尼連睡袍 (白色),,"1套4件
- 蕾絲內衣
- T-Back
- 睡袍
- 絲帶

尺寸: 均碼",SN-056 Open Crotch Bikini with Nightgown (White),SN-056 開襠比堅尼連睡袍 (白色),Free SizeProduct made in China,1套4件 - 蕾絲內衣 - T-Back - 睡袍 - 絲帶  尺寸: 均碼,,N,N,,,Y,,N,159,0,,0,0,0,0,N,,47.7,,6,+0,1,,,,,,,,,,,,,,,,,,,,98000155,632ae94ac759de0031693e27,Primary,e911ee4dc83b786f34e38f6ccc7f3afb,464f3dfa68a0b348af0d76e3936e7c71
632ae9f6b6e03d002e99c8e1,SN-056 Open Crotch Bikini with Nightgown (Black),SN-056 開襠比堅尼連睡袍 (黑色),,"1套4件
- 蕾絲內衣
- T-Back
- 睡袍
- 絲帶

尺寸: 均碼",SN-056 Open Crotch Bikini with Nightgown,SN-056 開襠比堅尼連睡袍,,1套4件 - 蕾絲內衣 - T-Back - 睡袍 - 絲帶  尺寸: 均碼,"斑鳩成人用品專門店-SN-056 開襠比基尼連睡袍,SN-056,SN-056 開襠比基尼連睡袍,SN-056 睡袍,SN-056 開襠比基尼連睡袍",N,N,Preoder Now! Shipping starts 3 days later,預購，三日後到貨,Y,,N,159,0,,0,0,0,0,N,,47.7,,5,+0,1,,,,,,,,,,,,,,,,,,,,98000156,632ae9f7b6e03d002e99c8e9,Primary,49fbc63b2005c170567aa7081b6ae21e,542f71b2f7a69da2648e741d24924b98
632aea9208d930001ce54d5e,SN-071 Maid's ultimate seduction,SN-071 女僕的終極誘惑,,,SN-071 Maid's ultimate seduction,SN-071 女僕的終極誘惑,,均碼,,N,Y,"This product is a pre-order product. It will arrive in about 7-14 working days, thank you for your patient! (AVAILABLE does not mean in stock)",此商品為預購商品，大約7-14工作天到貨，請耐心等候♡（尚有庫存不代表有現貨）,Y,Sexy Night,N,149,0,,0,0,0,0,N,,44.7,,-1,+0,1,,,,,,,,,,,,,,,,,,,,98000167,632aea9308d930001ce54d65,Primary,5a589f649acb9266dde814c2f77881f6,02a6a15c5eb7d6966b81e6c60dd9232f
632aeb0834a625002e6a6bfd,SN-072 Lace t-back lingerie,SN-072 蕾絲透視睡裙連T-Back 情趣內衣,,,SN-072 Lace t-back lingerie,SN-072 蕾絲透視睡裙連T-Back 情趣內衣,one size fits all,均碼,,N,N,,,Y,,N,149,0,,0,0,0,0,N,,30,,4,+0,0,,,,,,,,,,,,,,,,,,,,98000168,632aeb0834a625002e6a6c01,Primary,e4364e80f969b6338f5a17e5a3a1a808,646ad7a71c63bae508f52508c20df734
632aecf0beb49d0026d015f8,SN-075 Butterfly Gift Pink,SN-075 蝴蝶的禮物 粉紅色,,"1套2件
- 性感睡袍
- T-Back

尺寸: 均碼",SN-075 Butterfly Gift Pink,SN-075 蝴蝶的禮物 粉紅色,Size: One size fits everyone,1套2件 - 性感睡袍 - T-Back  尺寸: 均碼,"SN-075 蝴蝶的禮物,SN-075,斑鳩成人用品專門店-SN-075 蝴蝶的禮物,SN-075 蝴蝶的禮物,SN-075 蝴蝶的禮物(黑/粉色),斑鳩成人用品,斑鳩 SN-075, Ben Gau SN-075, SN-075",N,N,Preoder Now! Shipping starts 3 days later,預計一到兩星期發貨，或者可以DM查詢詳細庫存,Y,,N,135,0,,0,0,0,0,N,,40.5,,7,+0,1,,,,,,,,,,,,,,,,,,,,98000170,632aecf1beb49d0026d015ff,Primary,f4533eaed1872cfa9c6cb9da0d511b55,f8d26bc6c1409ca91fa5b8d4bcc60940
632aee2c933bff002e8bc3b2,SN-075 Butterfly Gift Black,SN-075 蝴蝶的禮物 黑色,,"1套2件
- 性感睡袍
- T-Back

尺寸: 均碼",SN-075 Butterfly Gift Black,SN-075 蝴蝶的禮物 黑色,Size: One size fits everyone,1套2件 - 性感睡袍 - T-Back  尺寸: 均碼,"SN-075 蝴蝶的禮物,SN-075,斑鳩成人用品專門店-SN-075 蝴蝶的禮物,SN-075 蝴蝶的禮物,SN-075 蝴蝶的禮物(黑/粉色),斑鳩成人用品,斑鳩 SN-075, Ben Gau SN-075,SN-075",N,N,Preoder Now! Shipping starts 3 days later,預計一到兩星期發貨，或者可以DM查詢詳細庫存,Y,,N,135,0,,0,0,0,0,N,,40.5,,3,+0,1,,,,,,,,,,,,,,,,,,,,98000171,632aee2d933bff002e8bc3b9,Primary,c470e4b856c3c5d87a1fb256355d2461,78813913aed4abd883245b31fe18d796
632c3a3dd6d2e3002abd2217,SN-076 Pure Bunny,SN-076 純潔小兔,,"1套4件
- 兔耳
- 丁字緊身連身衣
- 手套
- 漁網絲襪

尺寸: 均碼",NT-076 Pure Bunny,SN-076 純潔小兔,Size: One size fits everyone,1套4件 - 兔耳 - 丁字緊身連身衣 - 手套 - 漁網絲襪  尺寸: 均碼,,N,Y,"This product is a pre-order product. It will arrive in about 7-14 working days, thank you for your patient! (AVAILABLE does not mean in stock)",此商品為預購商品，大約7-14工作天到貨，請耐心等候♡（尚有庫存不代表有現貨）,Y,,N,198,0,,0,0,0,0,N,,71.7,,-1,+0,1,,,,,,,,,,,,,,,,,,,,98000172,632c3a3ed6d2e3002abd221c,Primary,c2d060b411b3b26dfe5ed6e1519fd168,f478f1636da3c112518884a959ff34ab
632c3b7bb35aeb00198f33c4,SN-087 Lace Sling Set with Stockings,SN-087 蕾絲吊帶套裝連絲襪,,"1套3件
- 蕾絲內衣
- 吊帶絲襪

尺寸: 均碼",SN-087 Lace Sling Set with Stockings,SN-087 蕾絲吊帶套裝連絲襪,,1套3件 - 蕾絲內衣 - 吊帶絲襪  尺寸: 均碼,"SN-087 蕾絲吊帶套裝連絲襪情趣內衣, 吊帶內衣, 扇形蕾絲吊帶襪連絲襪套裝, 情趣蕾絲吊襪帶性感誘惑吊帶襪套裝, 質感蕾絲- 吊帶/ 絲襪, 絲襪吊帶襪, 性感吊帶襪, 情趣內衣",N,N,,,Y,,N,175,0,,0,0,0,0,N,,63,,3,+0,1,,,,,,,,,,,,,,,,,,,,98000180,632c3b7bb35aeb00198f33c9,Primary,de84d6377c69eb84d6bd983e259c6d0a,09fe17f89bb4f56c713a9bc2b1bed2c5
