Product ID (DO NOT EDIT),Product Name (English),Product Name (Traditional Chinese),Product Summary (English),Product Summary (Traditional Chinese),SEO Title (English),SEO Title (Traditional Chinese),SEO Description (English),SEO Description (Traditional Chinese),SEO Keywords,Hidden Product,Preorder Product,Preorder Note (English),Preorder Note (Traditional Chinese),Status,Brand,Hide Price,Regular Price,Sale Price,Product Retail Store Price,Member Price,Bronze Member Price,Silver Member Price,Gold Member Price,Unlimited Quantity,Same Price,Product Cost,SKU,Quantity (DO NOT EDIT),Update Quantity (e.g. +5 or -8),Weight(KG),Supplier,Product Tag,Variant ID (DO NOT EDIT),Variant (English) (DO NOT EDIT),Variant (Traditional Chinese) (DO NOT EDIT),Variant Quantity (DO NOT EDIT),Update Variant Quantity (e.g. +5 or -8),Variant Price,Variant Sale Price,Variant Retail Store Price,Variant Member Price,Variant Bronze Member Price,Variant Silver Member Price,Variant Gold Member Price,Variant Cost,Variant Weight(KG),Variant SKU,Location ID,MPN,Barcode,SL_STOCK_ID(DO NOT EDIT),Warehouse(DO NOT EDIT),SL_KEY0(DO NOT EDIT),SL_KEY1(DO NOT EDIT)
商品編號 （切勿更改),商品名稱 (英文),商品名稱 (繁體中文),商品摘要 (英文),商品摘要 (繁體中文),SEO標題 (英文),SEO標題 (繁體中文),SEO簡介 (英文),SEO簡介 (繁體中文),SEO關鍵字,隱藏商品,預購商品,預購提示 (英文),預購提示 (繁體中文),上架狀態,商品品牌,隱藏價格,商品原價,商品特價,實體店價格,商品會員價,銅級會員價,銀級會員價,金級會員價,無限數量,價格一致,商品成本,商品貨號,數量 (參考用，請勿修改),增減數量 (例: +5 或 -8),重量(公斤),供應商,商品管理標籤,款式編號 （切勿更改),款式 (英文) (勿更改),款式 (繁體中文) (勿更改),款式數量 (參考用，請勿修改),增減款式數量 (例: +5 或 -8),款式價格,款式特價,款式實體店價格,款式會員價,款式銅級會員價,款式銀級會員價,款式金級會員價,款式成本,款式重量(KG),款式貨號,儲位編號,製造編號,商品條碼編號,庫存參照值(切勿更改),出貨倉庫(參考用，請勿修改),商品名稱參照值0(切勿更改),商品名稱參照值1(切勿更改)
604b2bc594133a003b544541,SSI Japan Women Orgasm Capsule Relax 3's Pack,SSI Japan 女性潮吹膠囊 玫瑰味 3粒裝,,,SSI Japan Women Orgasm Capsule Relax 3's Pack,SSI Japan 女性潮吹膠囊 玫瑰味 3粒裝,,SSI Japan 女性潮吹膠囊 玫瑰味 3粒裝日本暢銷性慾增強產品粉紅色：放鬆款玫瑰油混合，在優雅的氣息中得到放鬆都是使用對身體也很溫和及安全的精油。使用方法：-只需在性事前20分鐘將1粒膠囊顆粒，放入女性陰道內，幾分鐘後自然融化。 -女士會感到一股快感在陰部開始漫延！其慾望會倍增，您要做的就是用手或配合按摩棒去刺激她敏感位置，女性將會洪水氾濫，更容易引發潮吹！***本產品並非口服膠囊，只供外用***規格：數量：3粒產地：日本,"SSI Japan 女性熱感潮吹膠囊3粒裝, SSI Japan 女性冰感潮吹膠囊3粒裝, SSI Japan 女用潮吹膠囊(標準) - 3粒裝, SSI JAPAN 女性潮吹覺醒片膠囊, SSI Japan 女用潮吹膠囊(冰感) - 3粒裝, 女士專用冰涼感潮吹膠囊3 顆裝",N,N,,,Y,SSI Japan,N,230,218,,0,0,0,0,N,,66.93,SSI-C012,41,+0,1,,,,,,,,,,,,,,,,,,,,4571136196272,604b2bc694133a003b544547,Primary,8d1a7547c24e254dc22b96e43c641985,a0dfd9e96552839cd009baf69b7c5a75
604b396cbbc168002fc594a6,Crescente CR_001 Lace Bondage Black,Crescente CR_001 蕾絲調教束縛 黑色,,,Crescente CR_001 Lace Bondage Black,Crescente CR_001 蕾絲調教束縛 黑色,"  Lace and string dress to make the body line look more beautifulNude, full-string sexy and provocative suitInvite you to spend a special time【product content】-Black lace bondage bikiniSize: M【caution】Designs such as embroidery ma",蕾絲和細繩連衣裙，使身體線條看起來更漂亮裸露，全弦性感挑釁的套裝邀請你們度過特別的時光【產品內容】-黑色蕾絲束縛比基尼尺寸：女士M【請注意】諸如繡花之類的設計可能會因批次而異。由於它是進口產品，因此縫紉和線加工可能很粗糙。如果潮濕存放或與其他物品長時間存放，可能會發生顏色轉移。包裝尺寸（mm）H290 x W180 x D20,"sm束縛面罩,  束縛捆綁透視, 奴隸調教束縛套裝, 黑色真皮蕾絲, 調教, 調教情趣, 黑色蕾絲調教, 束縛蕾絲內衣, 綑綁調教,",N,N,,,Y,,N,198,160,,0,0,0,0,N,,90.79,TOY-9907701,9,+0,1,,,,,,,,,,,,,,,,,,,,4573433000016,604b396cbbc168002fc594aa,Primary,06bca57dbdee4b475481a901fdfa810d,b44c2e4cbdcb2782dc99132e7b4a50f4
604b41e0c985b4002f75d38e,TENGA Men's Charge High Purity Energy Jelly Drink,TENGA Men’s Charge 高純度能量啫喱飲料 水果味,"A high-purity energy jelly drink that men drink before a date or when they want to do their best today.
An exciting fruit flavor that contains plenty of 18 kinds of ingredients that are effective for the lower body of men, such as arginine, citrulline, and zinc yeast, as well as guarana and maca!",男士們！為你的約會注入活力！發揮自身最強力量。,TENGA Men's Charge,TENGA Men’s Charge 高純度能量啫喱飲料,"A high-purity energy jelly drink that men drink before a date or when they want to do their best today. An exciting fruit flavor that contains plenty of 18 kinds of ingredients that are effective for the lower body of men, such as",男士們！為你的約會注入活力！ 發揮自身最強力量。  以精氨酸、瓜氨酸及鋅酵母為主要成分，添加了瓜拉那和瑪卡等有益於男性功能健康的18種營養成分。 約會前飲用，在關鍵時刻為你迅速補充能量，發揮自身最強力量！ 適用人士： 於約會前需要補充能量人士。常服用有助增強體魄表現。  ◎ 日本製造 ◎ 高純度能量啫喱飲品 ◎ 精氨酸﹑瓜氨酸，以及亜鉛酵母等18種成分 ◎ 水果口味 ◎ 40g ◎ 賞味期限:製造日期後24個月 (請勿存放於會受日光直射高温多濕之場所),"TENGA | Men's Charge 高純度能量啫喱飲料（10件裝）, 日本Tenga Men's Charge 高純度馬卡補充劑, 日本Tenga Men's Charge 高純度能量啫喱飲料, TENGA MEN'S CHARGE 高純度能量飲料, TENGA MEN'S CHARGE【高純度能量啫喱飲品】",N,N,,,Y,TENGA,N,58,46,,0,0,0,0,N,,18.72,WD0001911,76,+0,1,,,,,,,,,,,,,,,,,,L3215,,4560220555279,604b41e1c985b4002f75d393,Primary,d70b0e4c57630b25ac9e19e4c2eaba6c,3d1a5487a1d1c88efad13dc7e19ce691
604b5afd1f356a001499a9df,Magic eyes Suziman Kupa Lolinco Mocchiri Masturbator,Magic eyes 純潔注意 婚紗蘿莉子 動漫飛機杯,,,Magic Eyes Suziman Kupa Lolinco Mocchiri Masturbator,Magic Eyes 純潔注意 婚紗蘿莉子 (すじまんくぱぁ ろりんこ)  動漫飛機杯,"Diameter (cm): 8Length (cm): 16.5Material: TPEBrand: Magic EyesCountry: JapanSuziman Kupa Lolinco Mocchiri Soft, is the latest in the Sujiman camel toe masturbator toys with snug, tight vacuum holes and a beautiful pair of pussy l",直徑(厘米): 8長度(厘米): 16.5材料: 熱塑性彈性體品牌: Magic Eyes國家: 日本,"日本MagicEyes 純潔注意婚紗蘿莉子夾吸自慰器, Venus精品 日本MagicEyes 純潔注意婚紗蘿莉子處女膜, magic eyes新娘宫,",N,N,,,Y,Magic Eyes,N,278,0,,270,0,0,0,N,,86.29,MGC-053,10,+0,1,,,,,,,,,,,,,,,,,,,,4571324240831,604b5afe1f356a001499a9e4,Primary,110255e1b912bd1f39a00619b11f61ec,c92ed75fa3bf3829fc7f7831540651d5
604c5b30c1ce6b00291bf2c5,SN-407 Virgin Clothes x Ultimate Temptation,SN-407 童貞服x終極誘惑,*Stockings does not included in the product  *,*產品不包括絲襪*,NT-407 Virgin Clothes x Ultimate Temptation,NT-407 童貞服x終極誘惑,,,"SN-407 童貞服x終極誘惑, SN-407 Virgin Clothes x Ultimate Temptation",N,N,,,Y,,N,258,0,,0,0,0,0,N,,89,,9,+0,1,,,,,,,,,,,,,,,,,,,,98000295,604c5b30c1ce6b00291bf2cb,Primary,3fa1f41171ce810493754a31289267e7,df224433db23b8cd610b04c54cf3f65f
604c682815b2e9002916eed9,ToysHeart Lusty Love Masturbator,ToysHeart Lusty Love 展望欲情 飛機杯,,,ToysHeart Lusty Love Masturbator,ToysHeart Lusty Love 展望欲情 飛機杯,"Positive Girl's ""Caress""Super tight love liquid overflow spiral structureThe best decisive version of the lust series!Three kinds of pleasure structures are cleverly intertwined!・Sweet lingering love spiral fold structure・Comforta",積極女孩的『愛撫』超緊密愛液溢出螺旋結構欲情系列的最佳決定版!3種快感構造巧妙地交織組成！・甜蜜纏綿的愛情螺旋皺褶構造・舒適而醇厚的濃密愛戀顆粒構造・超真空的戀愛吸吮子宮構造外裝尺寸: 155 × 210 × 80mm商品尺寸: 140 × 75mm  內部長: 120mm商品重量: 512g (本體: 382g)日本製◎ 382g◎ 純愛肉壁螺旋構造◎ 非貫通設計◎ 可以重複清洗 材質不變形◎ 隨附潤滑液一包(12ml)〜你害羞甚麼？讓我們一起〜附屬於T,"日本Toysheart展望欲情男用飛機自慰名器, Japan Toys Heart Lusty Love Animation Girl Masturbation, Toys Heart - 展望欲情(欲情3代), 購買ToysHeart - Lusty Love Masturbator, 展望欲情, ToysHeart",N,N,,,Y,ToysHeart,N,388,0,,378,0,0,0,N,,150,WD0001954,4,+0,1,,,,,,,,,,,,,,,,,,MK-TN,,4526374013492,604c682915b2e9002916eede,Primary,6fcffa34dc64e12be6813315eb9464ab,539dfec048db88cb80f9581055ef1289
604c8792645e0e00380b06e1,ToysHeart 17 Bordeaux Masturbator New Version,ToysHeart 17歲波爾多新版 動漫飛機杯,,,ToysHeart 17 Bordeaux Masturbator New Version,ToysHeart 17歲波爾多新版 動漫飛機杯,"ToysHeart 17 Bordeaux, the third generation of this seventeen masturbation device adopts a new dual-material technology to manufacture.Countless small bubbles are added to the outer material, and the hand-held texture is particula","ToysHeart 17歲波爾多, 這十七自慰器第三代採用了嶄新的雙重物質技術來製造。外層的物質加入了無數小氣泡，手持質感特別鬆軟，有彈性。內層物質軟硬適中，無數的肉粒加強了管道內的刺激度。頂部設有子宮口，能增加刺激感，更可令龜頭感覺額外吸吮感。產品尺寸（mm）全長170 x全幅55 x內部長145裝箱尺寸（mm）W155×H210×D65產品重量（g）全盒290 主體250孔材質細布＋潤滑液","ToysHeart 17歲波爾多新版 飛機杯, Toys Heart - 17歲波爾多新版, Toys Heart - 17歲波爾多軟版新版, 17歲第5代- 波爾多(柔軟版), ToysHeart 17歲波爾多第五代自慰器, ToysHeart R17姊妹花, 〔日本原裝進口〕Toys Heart 《17歲波爾多》",N,N,,,Y,ToysHeart,N,378,348,,338,0,0,0,N,,106,,3,+0,1,,,,,,,,,,,,,,,,,,,,4526374213090,604c8792645e0e00380b06e6,Primary,745a18a9c049b5fd93a93cd6e719006e,b33d4f726d0792a8d730cf8f75b79803
604c8d4e5d7d72003b2ed800,ToysHeart 17 EVO Soft Masturbator New Version,ToysHeart 17歲EVO新版 柔軟型 飛機杯,,,ToysHeart 17 EVO Soft Masturbator New Version,ToysHeart 17歲EVO新版 柔軟型 飛機杯,"ToysHeart 17 EVO soft version, super soft and fluffy material, provides you with the feeling of being wrapped in gentleness. The strongest 17-year-old EVO evolution version is available!!The entangled and wet mucous membranes repr","ToysHeart 17歲EVO軟版, 超柔軟蓬鬆物料，為你提供了被溫柔包裹著的感覺，最強的17歲 EVO 進化版面世!! 內有黏膜物質糾纏濕漉漉代表著性高潮的感覺，多種不同形狀的刺激點，通過旋轉可以感受到不同的刺激感覺，進一步增加對你的刺激。因“慢慢享受”而非常受歡迎!!!非穿透，超柔軟的兩層結構，超逼真的插入感！產品尺寸（mm）全長175 x 全幅70 x 內部長145裝箱尺寸（mm）W150 x H210 x D70產品重量（g）全盒370 主體33","Toys Heart 17歲, ToysHeart 17,  17 EVO Soft 進化柔軟膣內感飛機杯, ToysHeart 17歲evo軟版第四代自慰器, 17歲系列EVO軟版, ToysHeart 名器飛機杯, Toys Heart 17歲EVO 進化版, 17歲EVO 軟版",N,N,,,Y,ToysHeart,N,368,348,,338,0,0,0,N,,106.2,,1,+0,1,,,,,,,,,,,,,,,,,,,,4526374313264,604c8d4e5d7d72003b2ed805,Primary,510280ddb254a7e6ca31ef17a242bd99,edd064837ccb51946f032a3514d407f3
604c9015d57e42001dd2704d,NPG  Meiki no Syoumei No.012 Eimi Fukada,NPG 名器の証明  No.012 深田詠美,,,NPG - Meiki no Syoumei No.012 Eimi Fukada,NPG - 名器之証明No.012 深田詠美(深田えいみ),"Making her debut at the tender age of 18 under the name Amami Kokoro, Eimi Fukada has quickly become a household name when it comes to Japanese adult videos. It was only a question of time before a meiki masturbator was created as",NPG - 名器之証明 No.012 深田詠美 (深田えいみ) ，是名器神話系列中的第12彈，將人氣女優深田詠美 的陰部完美複製，重量高達600克，採用了外軟內更軟的製造方法，號稱能帶出一種無限纏繞和超真實的感覺。外層軟身的物料，讓你手持時感覺極像深田的肌膚，再在插入時，通過潤滑油和肉層的磨合，緊緻，貼服，在你巨龍身上慢慢的按摩，輕撫，配合因極軟素材帶出的強勁吸啜力，搾乾你的一切！外形尺寸：230 x 145 x 110毫米外觀重量：1162g產品尺寸：全,"NPG - 名器之証明No.012 深田詠美, 深田詠美, 名器之証明 深田詠美",N,N,,預購(7-14日),Y,NPG,N,688,598,,0,0,0,0,N,,355,NP229XH80,4,+0,1,,,,,,,,,,,,,,,,,,,,4571165976203,604c9015d57e42001dd27053,Primary,0da91476922c78719514b6de2293fe2d,7a6e58ca5c402a1d4c26210776df84f9
