Product ID (DO NOT EDIT),Product Name (English),Product Name (Traditional Chinese),Product Summary (English),Product Summary (Traditional Chinese),SEO Title (English),SEO Title (Traditional Chinese),SEO Description (English),SEO Description (Traditional Chinese),SEO Keywords,Hidden Product,Preorder Product,Preorder Note (English),Preorder Note (Traditional Chinese),Status,Brand,Hide Price,Regular Price,Sale Price,Product Retail Store Price,Member Price,Bronze Member Price,Silver Member Price,Gold Member Price,Unlimited Quantity,Same Price,Product Cost,SKU,Quantity (DO NOT EDIT),Update Quantity (e.g. +5 or -8),Weight(KG),Supplier,Product Tag,Variant ID (DO NOT EDIT),Variant (English) (DO NOT EDIT),Variant (Traditional Chinese) (DO NOT EDIT),Variant Quantity (DO NOT EDIT),Update Variant Quantity (e.g. +5 or -8),Variant Price,Variant Sale Price,Variant Retail Store Price,Variant Member Price,Variant Bronze Member Price,Variant Silver Member Price,Variant Gold Member Price,Variant Cost,Variant Weight(KG),Variant SKU,Location ID,MPN,Barcode,SL_STOCK_ID(DO NOT EDIT),Warehouse(DO NOT EDIT),SL_KEY0(DO NOT EDIT),SL_KEY1(DO NOT EDIT)
商品編號 （切勿更改),商品名稱 (英文),商品名稱 (繁體中文),商品摘要 (英文),商品摘要 (繁體中文),SEO標題 (英文),SEO標題 (繁體中文),SEO簡介 (英文),SEO簡介 (繁體中文),SEO關鍵字,隱藏商品,預購商品,預購提示 (英文),預購提示 (繁體中文),上架狀態,商品品牌,隱藏價格,商品原價,商品特價,實體店價格,商品會員價,銅級會員價,銀級會員價,金級會員價,無限數量,價格一致,商品成本,商品貨號,數量 (參考用，請勿修改),增減數量 (例: +5 或 -8),重量(公斤),供應商,商品管理標籤,款式編號 （切勿更改),款式 (英文) (勿更改),款式 (繁體中文) (勿更改),款式數量 (參考用，請勿修改),增減款式數量 (例: +5 或 -8),款式價格,款式特價,款式實體店價格,款式會員價,款式銅級會員價,款式銀級會員價,款式金級會員價,款式成本,款式重量(KG),款式貨號,儲位編號,製造編號,商品條碼編號,庫存參照值(切勿更改),出貨倉庫(參考用，請勿修改),商品名稱參照值0(切勿更改),商品名稱參照值1(切勿更改)
60feb8bc1d2fab00298ec491,Magic eyes La vie en ROSES Two-holes Masturbator,Magic eyes 極彩玫瑰情人 雙穴飛機杯,,,Magic Eyes La vie en ROSES Two-holes Masturbator,Magic Eyes 極彩玫瑰情人 雙穴飛機杯,"The body, flower villa, vaginal mucosa, and anal mucosa are all molded from different materials.By nurturing her love, she may awaken to pleasure ...! ??Diameter (cm): 8.5 Length (cm): 17Brand: Magic EyesCountry: Japan",身體、花蕾、陰道黏膜、肛門黏膜都是由不同的材料模製而成。通過培養與她的愛，她可能會從快樂中醒來......！ ??直徑(厘米): 8.5 長度(厘米): 17品牌: Magic Eyes國家: 日本,"Magic Eyes 極彩玫瑰情人 雙穴飛機杯, 購買Magic Eyes - 極彩玫瑰情人雙穴動漫二次元倒模自慰器, Magic Eyes 極彩玫瑰情人雙穴柔軟自慰器, 日本Magic eyes ROSES, La vie en ROSES玫瑰情人, 極彩系列, 日本Magic eyes, 日本Magic自慰器飛機杯",N,N,,,Y,Magic Eyes,N,378,0,,0,0,0,0,N,,122.49,MGC-106,0,+0,1,,,,,,,,,,,,,,,,,,,,4571324241340,60feb8bc1d2fab00298ec496,Primary,25c8478ff3ab48b1e6db33c4e15936c9,9c6eb7131dcd68cfd86f8f8654ee2077
60febe257b262d00111f4349,Magic eyes Itone Airu Air Doll Dedicated Masturbator,Magic eyes 愛音藍瑠 充氣娃娃專用飛機杯,,,Magic Eyes Itone Airu Air Doll Dedicated Masturbator,Magic Eyes 愛音藍瑠 充氣娃娃專用飛機杯,"Open the outer labia, you can see the red pink and the clitoris, the mouth is very rich, and then look inside the crazy blood GG of the labia of the ghost mouth, the deeper the brain and the neck structure, there is a strong sense",打開外陰唇，可以看到紅色粉小及陰蒂，造出來的嘴巴很豐富，再往內看鬼口的陰唇的瘋狂血的GG，更深入的腦頸構造，有強烈的被包圍感，環裝輕刮龜頭，加 上前中段的充血G點停止，快感累計直接噴入子宮口。● 錯綜複雜的現實陰道● 興奮又充血的G點！日本Magic eyes出品，品質保證。◆尺寸：如圖標示◆用途：男性自慰之用◆材質：矽膠◆規格：手動型 / 非貫通設計◆備註：此商品不含娃娃主體,"Magic Eyes 愛音藍瑠 充氣娃娃專用飛機杯, 日本Magic Eyes 愛音藍瑠充氣娃娃專用自慰器, MAGIC EYES 愛音藍瑠吹氣公仔專用自慰器, Magic Eyes 少女的銅體(愛音藍瑠), 日本Magic Eyes 愛音藍瑠, 自慰名器, 飛機杯, 動漫飛機杯, Magic eyes",N,N,,,Y,Magic Eyes,N,218,188,,0,0,0,0,N,,63,MGC-045,5,+0,1,,,,,,,,,,,,,,,,,,,,4571324240794,60febe267b262d00111f434e,Primary,6affc66f29542c21d0eb60fb8477a4f4,425dba72983fc2030795943d0dd7fd99
610037635a0fd700327a54d5,Magic eyes Suziman Kupa Setsuna Hard Masturbator,Magic eyes 閲覧注意 刹那 緊緻硬版飛機杯,,,Magic Eyes Suziman Kupa Setsuna Hard Masturb,Magic Eyes 閲覧注意 刹那 緊緻硬版飛機杯,"The latest generation of readers pay attention, the new work is officially launched!Two-layer structure, the entrance has a true and ring-shaped pure membrane, the first time you use it, you need to break it first, and you will en",最新一代閲覧注意，新作正式推出！ 2層構造，入口有真· 環狀純潔膜，首次使用需要先破處，入內即進入網狀紋狹穴地帶，未段更有仿子宮口收窄位，刺激度一流！而且仲有尿道口設計(不建議使用)，外觀上更為仿真。硬版通道設計更覆雜、更刺激。商品尺寸：150×84×66mm　商品重量：360g- 日本製造 - 肉厚360g - Ag+抗菌物料 - 雙重結構，更仿真 - 入口有真·環狀純潔膜 - 防漏設計 -可重複使用日本進口,"Magic Eyes 純潔注意 刹那 緊緻硬版飛機杯, Magic Eyes 硬版, Magic Eyes 閲覧注意, 閲覧注意",N,N,,,Y,Magic Eyes,N,288,0,,0,0,0,0,N,,82,MGC-203,3,+0,1,,,,,,,,,,,,,,,,,,,,4571324242613,610037635a0fd700327a54da,Primary,88591d6540434f3eb7607acd03471587,7216bb23baab9c993e9ab28ae8cf031c
61003a91c5874f001a9f1d68,Magic eyes Suziman Perfect Lower M Masturbator (soft),Magic eyes 閲覧注意 未熟完璧二層構造夾吸飛機杯 軟版,,,Magic Eyes Suziman Perfect Lower M Masturbator,Magic Eyes 閲覧注意 未熟完璧二層構造夾吸 動漫飛機杯,"Proud material, perfect curve,Ag+ antibacterial silver ion material is used,Reproduced the touch of a girl’s skin,Although the labia is tight, it has elasticity that will not make you feel oppressedAnd a two-layer structure that e",引以為傲的素材，完美的曲線，使用了ag+抗菌用銀離子素材，重現了少女肌膚般的觸感，陰唇雖然緊，卻擁有不會讓您感到壓迫的彈性以及強化耐久性的2層構造。粉紅色的內部構造更完美地複製，少女陰道般的黏膜內壁以及G點，由起伏的彎曲陰道，搭配顆粒與肉摺，實現了與少女性交的快感。封面少女小山內路亞血型：B型身高135cm三圍：B58 W52 H66直徑(厘米): 6.6 長度(厘米): 13.5國家: 日本,"Magic Eyes 閲覧注意, 閲覧注意, 未熟完璧二層構造夾吸, 動漫飛機杯, Magic Eyes 動漫飛機杯",N,N,,,Y,Magic Eyes,N,278,238,,0,0,0,0,N,,72,MGC-025,5,+0,1,,,,,,,,,,,,,,,,,,,,4571324240442,61003a91c5874f001a9f1d6d,Primary,126c0ea05e8b8f37b8abe4b6bc04767c,e17a99679d18545f375ad1bbb74d9955
61006c81b788ec0035175d27,Avant D1 HOT N' COOL Multi Colour Dildo,Avant D1 Hot n' Cool: 人手製 矽膠吸盤G點按摩棒,,,Blush Avant D1 HOT N' COOL Multi Colour Dildo,Blush Avant D1 Hot n' Cool: 人手製 矽膠吸盤G點按摩棒,"Unique, colorful, and silky-smooth, the Avant D1 is handcrafted with care in mind. Flexible, yet rigid enough to insert anally if you so choose, the upward-facing curve will delicately graze against your prostate or g-spot. This l",由美國品牌Avant推出的一系列優質人手製按摩棒，以100%醫療級矽膠製成，表面非常順滑柔軟、能輕易屈曲，傳熱能力極佳，能瞬間融合人體溫度，給妳舒適使用感，每支均以人手製作，是獨一無二的藝術之作～ Hot'n'Cool 採熱帶風格配色，適合喜愛熱情的妳，優美曲線棒身能給妳深深的刺激感，頂部加闊，能大範圍地按摩G點，給妳和情人最親密快感～底部為強力吸盤，可吸附於任何平滑表面，非常適合於浴室使用，無論自己享受，或是配搭穿戴褲與愛人共享，也能讓妳快感連連！ 產品,"人手製 矽膠吸盤G點按摩棒,吸盤G點按摩棒,Avant D1 Hot n' Cool: 人手製 矽膠吸盤G點按摩棒,G spot dildo, G點 Dildo",N,N,,,Y,Avant,N,498,358,,348,0,0,0,N,,249,BL-88261,3,+0,1,,,,,,,,,,,,,,,,,,,,819835020585,61006c82b788ec0035175d2f,Primary,c0db224c16ef5d09a0f381cc15c2477a,53f968edeebf9f74c63a1c3cadc15588
61006f07f82d11003869e93a,Avant Pride Freedom Dildo,Avant Pride Freedom: 人手製 矽膠吸盤G點按摩棒,"Modern, stylish, and beautiful - meet Pride by Avant",,Blush Avant Pride Freedom Dildo,Blush Avant Pride Freedom: 人手製 矽膠吸盤G點按摩棒,"Modern, stylish, and beautiful - meet Pride by Avant. These unique artisanal toys are crafted with care and with your pleasure in mind. Our plugs anchor safely outside your body. Our penetrative toys are harness compatible and fea",由美國品牌Avant推出的一系列優質人手製按摩棒，以100%醫療級矽膠製成，表面非常順滑柔軟、能輕易屈曲，傳熱能力極佳，能瞬間融合人體溫度，給妳舒適使用感，每支均以人手製作，是獨一無二的藝術之作～Pride系列以LGBT旗幟顏色為主題，極具意義，Freedom款代表彩虹驕傲、Gay社群rain🏳️‍🌈。特別曲線棒身，能於使用時按壓到陰蒂前列腺位置，上彎設計，無論用作按摩G點或前列腺均十分合適，給你和情人最親密快感～ 底部為強力吸盤，可吸附於任何平滑表面,"Pride dildo, Blush novelty dildo, Pride G點按摩棒,Lesbian玩具,女同志玩具,Lesbian玩具,玩具,穿戴式玩具,G點玩具,G點棒,G點 女同志 棒,Lesbian sex toy,Prostate toy, LGBT 玩具,LGBTQ sex toys",N,N,,,Y,Avant,N,358,0,,0,0,0,0,N,,179,BL-88371,6,+0,1,,,,,,,,,,,,,,,,,,,,819835021933,61006f08f82d11003869e940,Primary,3dafe8f1e5cd9f2522b73ec1637c7691,110fee505fafa18be3ae3adcd0c5d7ee
610070bd4f2d0000388e7002,Avant D14 Heart of Gold Dildo,Avant D14 Heart of Gold: 人手製 矽膠吸盤G點按摩棒,,,Blush Avant D14 Heart of Gold Dildo,Blush Avant D14 Heart of Gold: 人手製 矽膠吸盤G點按摩棒,"Modern, stylish, and beautiful—meet Avant. Enjoy these unique artisanal toys knowing their natural, hand-sculpted forms were crafted with your pleasure in mind. Avant D14 delivers a generously curved shaft for stimulating your G-s",由美國品牌Avant推出的一系列優質人手製按摩棒，以100%醫療級矽膠製成，表面非常順滑柔軟、能輕易屈曲，傳熱能力極佳，能瞬間融合人體溫度，給妳舒適使用感，每支均以人手製作，是獨一無二的藝術之作～特別曲線棒身，能於使用時按壓到陰蒂位置，上彎設計，無論用作按摩G點或前列腺均十分合適，給妳和情人最親密快感～底部為強力吸盤，可吸附於任何平滑表面，非常適合於浴室使用，無論自己享受，或是配搭穿戴褲與愛人共享，也能讓妳快感連連！ 產品資訊- 人手製作- 每支均有些微差,"矽膠吸盤G點按摩棒,G點按摩棒,Dildo for LGBT, lesbian toys, lesbian sex toy, 同志性玩具,女同 性玩具",N,N,,,Y,Avant,N,348,0,,0,0,0,0,N,,179,BL-88471,0,+0,1,,,,,,,,,,,,,,,,,,,,819835026136,610070bd4f2d0000388e7007,Primary,cff2b0a5c2179a30e99081ac4a4f1a81,988723eb6a3cbe65fa36386d0171e926
6100736a69489900324bddbd,Avant Pride True Blue Dildo,Avant Pride True Blue: 人手製 矽膠吸盤G點按摩棒,,,Blush Avant Pride True Blue Dildo,Blush Avant Pride True Blue: 人手製 矽膠吸盤G點按摩棒,"Modern, stylish, and beautiful - meet Pride by Avant. These unique artisanal toys are crafted with care and with your pleasure in mind. Our plugs anchor safely outside your body. Our penetrative toys are harness compatible and fea",由美國品牌Avant推出的一系列優質人手製按摩棒，以100%醫療級矽膠製成，表面非常順滑柔軟、能輕易屈曲，傳熱能力極佳，能瞬間融合人體溫度，給妳舒適使用感，每支均以人手製作，是獨一無二的藝術之作～Pride系列以LGBT旗幟顏色為主題，極具意義，True Blue款以粉紅、粉藍、白色代表跨性別社群。特別曲線棒身，能於使用時按壓到陰蒂位置，上彎設計，無論用作按摩G點或前列腺均十分合適，給妳和情人最親密快感～底部為強力吸盤，可吸附於任何平滑表面，非常適合於浴室,"矽膠吸盤G點按摩棒,Blush Avant Pride P2 True Blue Suction Cup,Blush-Avant - Pride P2 - True Blue矽膠按摩棒,G spot 按摩棒",N,N,,,Y,Avant,N,348,328,,0,0,0,0,N,,178,BL-88372,0,+0,1,,,,,,,,,,,,,,,,,,,,819835021940,6100736b69489900324bddc4,Primary,2c2139c7cafd9a7af836b0d858aa2e53,e2b102791d31525d5fab38618bbf76b3
610078e71693c9002913ce65,"lovetoy Soft Ejaculation Cock with Ball 8""","lovetoy 仿射精假陽具 8""",,,"Lovetoy Soft Ejaculation Cock with Ball 8""","Lovetoy 仿射精假陽具 8""","Diameter (cm): 4.6 Length (cm): 22.9 Size: L Color: Material: TPEBrand: LovetoyCountry: ChinaInsertable length (cm): 17.8 Warranty (months): 12 Enjoy lots of horny, squirting fun with this soft, realistic penis dildo. It sucks up ",直徑(厘米): 4.6 長度(厘米): 22.9 尺碼: L 顏色: 材料: 熱塑性彈性體品牌: Lovetoy國家: 中國可插入長度(厘米): 17.8 保養維修(月數): 12這款柔軟逼真的陰莖假陽具可為您帶來許多樂趣。 它會吸收任何液體並將其噴出。 警告：請勿使用礦物油或油基產品作為潤滑劑，因為它們可能會使玩具變質。 *請使用水性潤滑劑超級逼真的柔軟細緻假陽具球體和紋理增強了內部感覺無臭，柔軟安全的TPE材料吸盤可免提或安全帶玩耍易於使用的液體儲存球,"Lovetoy 仿射精假陽具 8"", 男人和女人自慰棒, 仿真按摩棒, 陽具射精, 仿真陽具噴水自慰器, 吸盤陰莖, Lovetoy,lovetoy 自慰棒, 射精陽具",N,N,,,Y,Lovetoy,N,278,0,,0,0,0,0,N,,95,GP1734H06,1,+0,1,,,,,,,,,,,,,,,,,,LV316002,,6970260908979,610078e81693c9002913ce6b,Primary,6439b342abe915ffb9acb641c50af911,0e532da1b8203f4e6bb47682734f16d8
